Date,DRI_pellet,Pellet_size,Fe,S,C,Metallization,Slag,Waste_powder,Porosity
02/02/2015 05:30,0.930282862,20.39399826,0.719155845,0.003006906,0.001593492,0.914605653,0.104017181,6.01536738,0.051119786
02/02/2015 06:00,0.924717862,21.58115712,0.718061555,0.003186791,0.001688821,0.915479419,0.103567193,6.527766096,0.054177968
02/02/2015 06:30,0.941721548,17.81426308,0.721824903,0.002616836,0.001386777,0.912710938,0.103146731,4.909704955,0.044488284
02/02/2015 07:00,0.919781482,22.59150421,0.716894385,0.003341416,0.001770763,0.916230488,0.102632595,6.978318465,0.056806709
02/02/2015 07:30,0.937471314,18.77077456,0.719788891,0.002765143,0.001465371,0.913431319,0.102012278,5.354401574,0.047009617
02/02/2015 08:00,0.938460812,18.55642876,0.720469716,0.002730984,0.001447269,0.913265398,0.101305501,5.246015076,0.046428893
02/02/2015 08:30,0.922670563,22.0061375,0.717637513,0.003251466,0.001723095,0.91579357,0.100623221,6.713837825,0.055277494
02/02/2015 09:00,0.941734651,17.81635951,0.722037797,0.002616372,0.001386531,0.912708686,0.099909483,4.903227359,0.044480401
02/02/2015 09:30,0.909667802,24.64131202,0.716846476,0.003644838,0.00193156,0.917704322,0.099236209,7.795254691,0.061965126
02/02/2015 10:00,0.93262605,19.90451768,0.720489859,0.002929303,0.001552367,0.914228706,0.098866129,5.771650377,0.04980047
02/02/2015 10:30,0.923588206,21.8205506,0.717964983,0.003222575,0.001707784,0.915653233,0.098586294,6.62645696,0.054786316
02/02/2015 11:00,0.935891851,19.19765382,0.722038464,0.002819216,0.001494027,0.913693972,0.098135715,5.438406861,0.047928902
02/02/2015 11:30,0.916728821,23.26192564,0.71809249,0.003434834,0.00182027,0.916684258,0.09756158,7.190521499,0.058394902
02/02/2015 12:00,0.939185019,18.41866129,0.721765141,0.002705844,0.001433946,0.91314328,0.097048245,5.146252447,0.046001481
02/02/2015 12:30,0.935559733,19.22519114,0.720187423,0.002830516,0.001500015,0.913748862,0.096567172,5.517635355,0.048121016
02/02/2015 13:00,0.943068473,17.48519119,0.721695547,0.002568957,0.001361404,0.912478373,0.096313375,4.786415882,0.043674307
02/02/2015 13:30,0.920911099,22.36206967,0.717122979,0.003306427,0.001752221,0.916060534,0.096111327,6.877175426,0.056211868
02/02/2015 14:00,0.914857949,23.58805181,0.716385787,0.003491288,0.001850187,0.916958472,0.095915779,7.397768204,0.059354653
02/02/2015 14:30,0.923132909,21.9320816,0.718434568,0.003236929,0.001715391,0.915722958,0.095643073,6.650546655,0.055030352
02/02/2015 15:00,0.919596603,22.67065019,0.718179805,0.00334712,0.001773787,0.916258198,0.095359229,6.953070092,0.056903692
02/02/2015 15:30,0.904714091,25.5561224,0.715478846,0.003787378,0.002007099,0.918396694,0.095198349,8.227173059,0.064388428
02/02/2015 16:00,0.933952039,19.60457927,0.720560177,0.00288488,0.001528825,0.914012928,0.095120853,5.65188027,0.049045247
02/02/2015 16:30,0.944296656,17.23291392,0.723688742,0.002524919,0.001338066,0.912264462,0.095090834,4.622616386,0.042925618
02/02/2015 17:00,0.919988435,22.56931401,0.717563114,0.003335023,0.001767376,0.916199435,0.09500603,6.940107226,0.056698023
02/02/2015 17:30,0.904714091,25.54444179,0.715151832,0.003787378,0.002007099,0.918396694,0.094890991,8.238853664,0.064388428
02/02/2015 18:00,0.934037857,19.56055495,0.719662493,0.002881992,0.001527295,0.9139989,0.094802564,5.668619585,0.048996151
02/02/2015 18:30,0.913902845,23.73195994,0.714901873,0.003519879,0.001865339,0.917097349,0.094474552,7.523988981,0.059840723
02/02/2015 19:00,0.943383838,17.37808018,0.720435969,0.002557684,0.00135543,0.912423616,0.093970955,4.787018995,0.043482657
02/02/2015 19:30,0.943776396,17.28068445,0.720359882,0.002543618,0.001347976,0.912355293,0.093302824,4.751519158,0.043243524
02/02/2015 20:00,0.927076298,20.99544862,0.71552369,0.003111298,0.001648814,0.915112724,0.092690976,6.400218096,0.052894535
02/02/2015 20:30,0.922090224,22.03613933,0.71461783,0.003269657,0.001732735,0.91588193,0.092239754,6.855704789,0.055586755
02/02/2015 21:00,0.920760844,22.3044127,0.71426574,0.003311094,0.001754695,0.916083205,0.091839308,6.978929538,0.056291216
02/02/2015 21:30,0.923355698,21.7842971,0.715144316,0.00322991,0.001711672,0.915688863,0.091429785,6.732013968,0.054911021
02/02/2015 22:00,0.932697234,19.7780063,0.716491486,0.002926928,0.001551108,0.914217168,0.090819728,5.875719333,0.049760087
02/02/2015 22:30,0.938581728,18.43655583,0.716915277,0.002726795,0.001445049,0.913245049,0.090131744,5.326307576,0.046357672
02/02/2015 23:00,0.936205097,18.96804446,0.716115603,0.002808536,0.001488367,0.913642094,0.089432434,5.567108525,0.047747329
02/02/2015 23:30,0.94300163,17.40245347,0.717613993,0.002571344,0.001362668,0.912489964,0.089011439,4.891699162,0.043714875
03/02/2015 00:00,0.927760531,20.81671058,0.714508531,0.003089194,0.0016371,0.915005356,0.088707863,6.370114706,0.052518745
03/02/2015 00:30,0.925334467,21.32864294,0.714059108,0.003167157,0.001678416,0.91538405,0.088457409,6.594777436,0.053844174
03/02/2015 01:00,0.944296656,17.07906875,0.71722808,0.002524919,0.001338066,0.912264462,0.088211618,4.776461555,0.042925618
03/02/2015 01:30,0.92328889,21.74451978,0.713373389,0.003232016,0.001712788,0.915699092,0.087939477,6.791687095,0.054946821
03/02/2015 02:00,0.932019519,19.89897939,0.71535724,0.0029495,0.00156307,0.914326808,0.087733763,5.968006529,0.050143828
03/02/2015 02:30,0.910300059,24.38439474,0.712985495,0.003626368,0.001921772,0.917614605,0.087487774,7.877664277,0.061651116
03/02/2015 03:00,0.928575263,20.67065253,0.715620285,0.003062754,0.001623088,0.914876924,0.087091879,6.266361651,0.052069235
03/02/2015 03:30,0.938014082,18.59567974,0.717932396,0.002746433,0.001455456,0.913340439,0.08660203,5.352726003,0.046691537
03/02/2015 04:00,0.922401002,21.98541751,0.7151018,0.003259923,0.001727577,0.91583465,0.08606336,6.814462108,0.055421274
03/02/2015 04:30,0.942811424,17.4959102,0.719569237,0.002578128,0.001366264,0.912522919,0.085634956,4.862342161,0.043830216
03/02/2015 05:00,0.944296656,17.14903114,0.72016612,0.002524919,0.001338066,0.912264462,0.085324191,4.70649917,0.042925618
03/02/2015 05:30,0.913562714,23.78416699,0.714415497,0.003530024,0.001870715,0.917146627,0.085067921,7.567631029,0.060013194
03/02/2015 06:00,0.935256457,19.24188419,0.718199808,0.002840814,0.001505473,0.913798883,0.08480617,5.59823775,0.04829609
03/02/2015 06:30,0.929501353,20.49788883,0.716709763,0.003032539,0.001607076,0.914730159,0.084620747,6.153652241,0.051555556
03/02/2015 07:00,0.925225957,21.40632472,0.715877637,0.003170617,0.00168025,0.915400858,0.084577758,6.549790084,0.053903004
03/02/2015 07:30,0.929859049,20.42440397,0.716910229,0.003020822,0.001600867,0.914673247,0.084516206,6.116438462,0.051356365
03/02/2015 08:00,0.924251369,21.61684642,0.715922804,0.003201597,0.001696667,0.915551338,0.084262465,6.631964963,0.054429682
03/02/2015 08:30,0.916088152,23.24858985,0.713650197,0.003454234,0.001830551,0.916778489,0.083863705,7.387145205,0.058724711
03/02/2015 09:00,0.940825537,17.93354601,0.717984683,0.002648448,0.00140353,0.912864491,0.083391152,5.089096129,0.045025719
03/02/2015 09:30,0.923891682,21.67076424,0.715164658,0.003212985,0.001702702,0.915606654,0.082902322,6.685642017,0.054623288
03/02/2015 10:00,0.939777783,18.18687484,0.718167464,0.002685177,0.001422994,0.913042894,0.082401051,5.182778052,0.045650129
03/02/2015 10:30,0.943619254,17.29152394,0.719218378,0.002549254,0.001350962,0.912382665,0.081912211,4.79392063,0.043339326
03/02/2015 11:00,0.930176056,20.31583353,0.715564131,0.003010417,0.001595353,0.914622704,0.08138493,6.126698496,0.051179465
03/02/2015 11:30,0.920044831,22.43818612,0.713767205,0.003333279,0.001766452,0.916190966,0.080941692,7.054762818,0.056668382
03/02/2015 12:00,0.911234876,24.19630566,0.712877501,0.003598941,0.001907237,0.917481382,0.080613679,7.806623224,0.061184838
03/02/2015 12:30,0.917331469,22.97853831,0.713146551,0.003416521,0.001810565,0.916595305,0.080600309,7.300886388,0.058083566
03/02/2015 13:00,0.924608507,21.48430324,0.714060443,0.003190266,0.001690662,0.915496296,0.080576791,6.657447338,0.054237037
03/02/2015 13:30,0.92881069,20.57360487,0.714047466,0.003055089,0.001619026,0.914839693,0.080573289,6.290991267,0.051938927
03/02/2015 14:00,0.906417071,25.07496681,0.711128574,0.003738805,0.001981357,0.918160753,0.080557749,8.24940197,0.063562636
03/02/2015 14:30,0.926982343,20.96835311,0.713905469,0.003114327,0.001650419,0.915127433,0.080425463,6.455922872,0.052946014
03/02/2015 15:00,0.944296656,17.07147312,0.716909105,0.002524919,0.001338066,0.912264462,0.080270664,4.784057186,0.042925618
03/02/2015 15:30,0.904714091,25.39542213,0.710979821,0.003787378,0.002007099,0.918396694,0.080194898,8.387873327,0.064388428
03/02/2015 16:00,0.907414393,24.89240545,0.711403124,0.003710151,0.001966173,0.918021574,0.080062117,8.161246571,0.063075508
03/02/2015 16:30,0.936694478,18.84196866,0.71561829,0.002791807,0.001479502,0.913560836,0.07984788,5.535129652,0.047462925
03/02/2015 17:00,0.917513674,22.91755805,0.712411126,0.003410972,0.001807625,0.91656835,0.079758673,7.309437537,0.057989225
03/02/2015 17:30,0.9303451,20.24345052,0.714333269,0.00300486,0.001592408,0.914595712,0.079664986,6.146578496,0.051084991
03/02/2015 18:00,0.922585182,21.89682495,0.713484616,0.003254146,0.001724516,0.915806589,0.079487505,6.848473018,0.05532306
03/02/2015 18:30,0.939961696,18.09063158,0.716081354,0.002678748,0.001419587,0.913011668,0.079172377,5.218283976,0.045540839
03/02/2015 19:00,0.935129292,19.19921958,0.71552128,0.002845126,0.001507758,0.913819828,0.078960926,5.681642601,0.048369398
03/02/2015 19:30,0.917588828,22.92485147,0.713116727,0.003408682,0.001806411,0.916557224,0.078898794,7.280502761,0.057950284
03/02/2015 20:00,0.929672539,20.39943652,0.714587917,0.003026935,0.001604106,0.914702938,0.078818773,6.199157051,0.051460282
03/02/2015 20:30,0.916465192,23.1412571,0.712709319,0.003442826,0.001824505,0.916723075,0.078813919,7.386692085,0.058530761
03/02/2015 21:00,0.911277136,24.16081547,0.712077859,0.003597697,0.001906578,0.917475343,0.078860933,7.830367485,0.061163702
03/02/2015 21:30,0.916216396,23.18132811,0.7123852,0.003450356,0.001828496,0.916759654,0.078691708,7.417771052,0.058658788
03/02/2015 22:00,0.923673459,21.65849563,0.713228692,0.003219882,0.001706358,0.915640157,0.078611123,6.763076588,0.054740548
03/02/2015 22:30,0.924480424,21.48580034,0.713201067,0.003194332,0.001692817,0.91551605,0.078465731,6.694372612,0.054306174
03/02/2015 23:00,0.906334018,25.09137727,0.711141442,0.003741184,0.001982618,0.91817231,0.078200416,8.255470192,0.063603084
03/02/2015 23:30,0.916449187,23.11460876,0.711788375,0.00344331,0.001824762,0.916725429,0.078026706,7.417920495,0.058539002
04/02/2015 00:00,0.928742383,20.56837739,0.713346505,0.003057314,0.001620205,0.914850501,0.077797833,6.317240868,0.051976754
04/02/2015 00:30,0.929322528,20.4684796,0.714304027,0.003038386,0.001610175,0.914758564,0.077505106,6.238312164,0.051654974
04/02/2015 01:00,0.928375385,20.66551337,0.713927488,0.003069253,0.001626532,0.914908492,0.077259909,6.332902082,0.052179721
04/02/2015 01:30,0.927023545,20.92826405,0.712844463,0.003112999,0.001649715,0.915120984,0.077133398,6.483467841,0.052923443
04/02/2015 02:00,0.922497256,21.87892213,0.712297419,0.003256905,0.001725978,0.915819989,0.077120261,6.892440254,0.05536996
04/02/2015 02:30,0.915258655,23.36403597,0.71203799,0.003479247,0.001843806,0.916899985,0.077139973,7.508020453,0.059149947
04/02/2015 03:00,0.904714091,25.39222888,0.710890422,0.003787378,0.002007099,0.918396694,0.077107624,8.391066578,0.064388428
04/02/2015 03:30,0.904714091,25.41313313,0.711475665,0.003787378,0.002007099,0.918396694,0.077248769,8.370162326,0.064388428
04/02/2015 04:00,0.935777815,19.03846118,0.71506627,0.002823099,0.001496085,0.913712832,0.07717471,5.634284444,0.047994913
04/02/2015 04:30,0.919812584,22.45255413,0.712689911,0.003340455,0.001770255,0.916225824,0.076941563,7.108195815,0.056790383
04/02/2015 05:00,0.935031266,19.21985986,0.715455234,0.002848448,0.001509518,0.913835962,0.076690967,5.692384936,0.048425868
04/02/2015 05:30,0.904714091,25.4258119,0.711830624,0.003787378,0.002007099,0.918396694,0.076451929,8.357483561,0.064388428
04/02/2015 06:00,0.934691185,19.28642929,0.715044562,0.002859955,0.001515616,0.913891858,0.076194011,5.734538136,0.048621503
04/02/2015 06:30,0.914244079,23.58583515,0.712564331,0.003509682,0.001859935,0.917047818,0.07605955,7.573770165,0.059667362
04/02/2015 07:00,0.936305358,18.9710513,0.717103113,0.002805113,0.001486553,0.913625467,0.075949916,5.531761178,0.047689135
04/02/2015 07:30,0.92513665,21.4195006,0.715675783,0.003173464,0.001681758,0.915414684,0.075897397,6.56350679,0.053951395
04/02/2015 08:00,0.924844458,21.4919544,0.715997911,0.003182766,0.001686688,0.915459868,0.075854505,6.578938811,0.054109537
04/02/2015 08:30,0.931344069,20.11206821,0.717567761,0.002971901,0.001574941,0.91443562,0.075827097,5.966566553,0.050524669
04/02/2015 09:00,0.925414976,21.39489427,0.716858583,0.003164588,0.001677055,0.915371572,0.075856042,6.504254771,0.053800501
04/02/2015 09:30,0.944296656,17.17290857,0.721168843,0.002524919,0.001338066,0.912264462,0.076055264,4.682621741,0.042925618
04/02/2015 10:00,0.904714091,25.54874535,0.715272316,0.003787378,0.002007099,0.918396694,0.076569024,8.234550107,0.064388428
04/02/2015 10:30,0.944296656,17.22163753,0.723215195,0.002524919,0.001338066,0.912264462,0.077036468,4.633892774,0.042925618
04/02/2015 11:00,0.926413213,21.23906886,0.718896895,0.003132632,0.00166012,0.91521635,0.077394903,6.358159147,0.053257224
04/02/2015 11:30,0.928615158,20.74543693,0.718513856,0.003061456,0.0016224,0.914870619,0.077965731,6.179312889,0.052047167
04/02/2015 12:00,0.916484196,23.25952917,0.716471688,0.00344225,0.0018242,0.916720278,0.078661048,7.262981048,0.058520974
04/02/2015 12:30,0.924405654,21.61109305,0.716827628,0.003196705,0.001694075,0.915527574,0.079227983,6.591495803,0.05434651
04/02/2015 13:00,0.941980869,17.71909091,0.720497345,0.002607652,0.00138191,0.912666326,0.080000153,4.918102014,0.044332142
04/02/2015 13:30,0.931741965,20.04050014,0.718200615,0.002958716,0.001567954,0.914371576,0.080855247,5.913563907,0.050300516
04/02/2015 14:00,0.91334403,23.86628875,0.71556212,0.003536536,0.001874166,0.91717826,0.081772138,7.547038306,0.060123909
04/02/2015 14:30,0.928606725,20.74087222,0.718291372,0.00306173,0.001622546,0.914871952,0.082646169,6.186470359,0.052051833
04/02/2015 15:00,0.920757766,22.40562814,0.717486306,0.00331119,0.001754745,0.916083669,0.083641425,6.878616983,0.056292841
04/02/2015 15:30,0.937140281,18.89781459,0.721690607,0.002776522,0.001471401,0.91348659,0.084545139,5.334867975,0.047203064
04/02/2015 16:00,0.904785089,25.52344978,0.714944742,0.003785362,0.00200603,0.9183869,0.085224113,8.240795945,0.06435415
04/02/2015 16:30,0.91494241,23.55573402,0.71592425,0.003488752,0.001848843,0.916946155,0.085893614,7.406128362,0.059311544
04/02/2015 17:00,0.920650941,22.39420987,0.716403278,0.003314505,0.001756502,0.916099775,0.086618673,6.921362384,0.056349211
04/02/2015 17:30,0.926770226,21.10699455,0.717053225,0.003121156,0.001654038,0.915160608,0.08738506,6.381810736,0.053062128
04/02/2015 18:00,0.921912834,22.12161806,0.716174641,0.003275205,0.001735675,0.915908879,0.088088041,6.822643523,0.055681075
04/02/2015 18:30,0.944296656,17.1941413,0.722060502,0.002524919,0.001338066,0.912264462,0.088776885,4.66138901,0.042925618
04/02/2015 19:00,0.924039092,21.67913866,0.716481125,0.003208321,0.001700231,0.915583998,0.089269729,6.633199852,0.054543993
04/02/2015 19:30,0.928561597,20.71563256,0.717073405,0.003063198,0.001623324,0.914879084,0.089844094,6.225582248,0.052076794
04/02/2015 20:00,0.931966834,19.98048199,0.717861121,0.00295125,0.001563998,0.914335312,0.09039721,5.903044589,0.050173591
04/02/2015 20:30,0.910909342,24.33792687,0.715148921,0.003608508,0.001912307,0.917527852,0.090879258,7.755390964,0.061347483
04/02/2015 21:00,0.934973471,19.33271958,0.719162228,0.002850405,0.001510555,0.91384547,0.091436481,5.598018451,0.048459144
04/02/2015 21:30,0.917836493,22.98617939,0.716612816,0.003401126,0.001802407,0.916520525,0.092024457,7.147791368,0.057821836
04/02/2015 22:00,0.935838855,19.19531421,0.721488587,0.002821021,0.001494983,0.913702739,0.092678567,5.457798317,0.047959585
04/02/2015 22:30,0.936889594,18.95614295,0.721682587,0.002785122,0.001475959,0.913528367,0.09329115,5.357799566,0.047349283
04/02/2015 23:00,0.908526576,24.84183189,0.716160882,0.003678015,0.001949143,0.917865478,0.093842576,7.90819911,0.062529173
04/02/2015 23:30,0.920825547,22.39445774,0.717584766,0.003309085,0.00175363,0.916073445,0.094329399,6.86990017,0.056257056
05/02/2015 00:00,0.904714091,25.53576184,0.714908825,0.003787378,0.002007099,0.918396694,0.094552993,8.247533618,0.064388428
05/02/2015 00:30,0.933927282,19.57517022,0.719271619,0.002885713,0.001529267,0.914016973,0.094931724,5.689157684,0.049059406
05/02/2015 01:00,0.920245398,22.48964468,0.716738378,0.003327074,0.001763163,0.916160826,0.095477724,6.94467801,0.05656289
05/02/2015 01:30,0.938804467,18.48308678,0.720766793,0.002719069,0.001440955,0.913207522,0.095901168,5.206783183,0.046226328
05/02/2015 02:00,0.927880276,20.89628529,0.718141319,0.003085316,0.001635045,0.91498652,0.096230027,6.253901815,0.052452819
05/02/2015 02:30,0.9168706,23.167848,0.716085334,0.003430532,0.00181799,0.916663358,0.096481716,7.243947414,0.058321754
05/02/2015 03:00,0.92094656,22.33585476,0.716521132,0.003305325,0.001751637,0.91605518,0.096792956,6.892977627,0.056193131
05/02/2015 03:30,0.923066668,21.867617,0.715861736,0.003239014,0.001716496,0.915733086,0.096891597,6.7347122,0.055065802
05/02/2015 04:00,0.929152774,20.56985371,0.716534034,0.003043932,0.001613114,0.914785499,0.0968561,6.189329848,0.051749247
05/02/2015 04:30,0.905791954,25.29482442,0.713949163,0.003756686,0.001990834,0.91824761,0.096730894,8.198489751,0.063866636
05/02/2015 05:00,0.931792973,20.01966302,0.717864534,0.002957024,0.001567057,0.914363355,0.096653275,5.91840937,0.050271741
05/02/2015 05:30,0.929771494,20.45045617,0.717143266,0.003023692,0.001602388,0.914687189,0.09651087,6.117505084,0.051405162
05/02/2015 06:00,0.92533039,21.399699,0.716408563,0.003167287,0.001678485,0.915384682,0.096378476,6.524950319,0.053846386
05/02/2015 06:30,0.904714091,25.48110386,0.713378599,0.003787378,0.002007099,0.918396694,0.096327981,8.302191602,0.064388428
05/02/2015 07:00,0.919389213,22.57733749,0.713860514,0.003353512,0.001777174,0.916289246,0.096201618,7.106774366,0.057012361
05/02/2015 07:30,0.934429979,19.39982707,0.717037075,0.002868777,0.001520291,0.913934708,0.096178099,5.704486945,0.048771477
05/02/2015 08:00,0.922913822,21.85755762,0.7144718,0.003243822,0.001719045,0.915756442,0.096244738,6.790200618,0.055147547
05/02/2015 08:30,0.904714091,25.45370199,0.712611446,0.003787378,0.002007099,0.918396694,0.096283543,8.329593473,0.064388428
05/02/2015 09:00,0.91064576,24.31905094,0.713066031,0.003616241,0.001916406,0.917565418,0.096508418,7.847335419,0.061478963
05/02/2015 09:30,0.944296656,17.11582467,0.718771629,0.002524919,0.001338066,0.912264462,0.096534132,4.739705636,0.042925618
05/02/2015 10:00,0.944296656,17.11208814,0.718614715,0.002524919,0.001338066,0.912264462,0.096599834,4.743442169,0.042925618
05/02/2015 10:30,0.928698029,20.64902842,0.715805464,0.003058758,0.001620971,0.914857517,0.096613261,6.25023582,0.052001309
05/02/2015 11:00,0.923640934,21.73349065,0.715470075,0.00322091,0.001706902,0.915645146,0.096632937,6.697786815,0.054758012
05/02/2015 11:30,0.904714091,25.47498651,0.713207336,0.003787378,0.002007099,0.918396694,0.096806044,8.308308947,0.064388428
05/02/2015 12:00,0.907931331,24.88274535,0.713996874,0.003695239,0.00195827,0.917949138,0.096958594,8.030012612,0.062821984
05/02/2015 12:30,0.936557756,18.93812642,0.718066909,0.002796486,0.001481981,0.913583563,0.097382443,5.483178966,0.047542472
05/02/2015 13:00,0.927278854,20.97604792,0.71636695,0.003104764,0.001645352,0.915080986,0.097948366,6.357885265,0.052783452
05/02/2015 13:30,0.916830049,23.11737947,0.714269125,0.003431763,0.001818642,0.916669337,0.0985571,7.306046129,0.058342681
05/02/2015 14:00,0.930179155,20.32793334,0.716014527,0.003010315,0.001595299,0.91462221,0.099200563,6.113636733,0.051177734
05/02/2015 14:30,0.932560616,19.80540604,0.716368533,0.002931486,0.001553524,0.914239307,0.099952484,5.891382974,0.049837576
05/02/2015 15:00,0.910837172,24.30103403,0.713645858,0.003610626,0.00191343,0.917538143,0.100796776,7.812300833,0.061383502
05/02/2015 15:30,0.904714091,25.47357928,0.713167938,0.003787378,0.002007099,0.918396694,0.101639868,8.309716178,0.064388428
05/02/2015 16:00,0.930062207,20.37575764,0.716784448,0.003014156,0.001597334,0.914640867,0.102369122,6.102103327,0.051243036
05/02/2015 16:30,0.938872279,18.39043463,0.717775216,0.002716715,0.001439707,0.913196086,0.103012098,5.277191674,0.046186302
05/02/2015 17:00,0.934979664,19.2711705,0.716925391,0.002850196,0.001510444,0.913844451,0.103473029,5.657586333,0.048455579
05/02/2015 17:30,0.911018054,24.250052,0.713197864,0.003605315,0.001910615,0.917512343,0.103967393,7.813098511,0.061293201
05/02/2015 18:00,0.904714091,25.46802253,0.713012369,0.003787378,0.002007099,0.918396694,0.104398304,8.315272925,0.064388428
05/02/2015 18:30,0.908214963,24.81056421,0.713508989,0.003687039,0.001953924,0.917909308,0.104772782,8.024720535,0.062682578
05/02/2015 19:00,0.916872154,23.11071285,0.714329195,0.003430485,0.001817965,0.916663129,0.105012527,7.300636649,0.058320952
05/02/2015 19:30,0.916498331,23.15897986,0.713463186,0.003441822,0.001823973,0.916718198,0.105382816,7.359484554,0.058513694
05/02/2015 20:00,0.927213724,20.94522454,0.714830366,0.003106866,0.001646465,0.915091195,0.105778145,6.408566652,0.052819184
05/02/2015 20:30,0.913142794,23.85488909,0.714011842,0.003542522,0.001877338,0.917207335,0.105955879,7.614991275,0.060225671
05/02/2015 21:00,0.904714091,25.4867899,0.713537788,0.003787378,0.002007099,0.918396694,0.105963078,8.296505555,0.064388428
05/02/2015 21:30,0.907582726,24.955503,0.71414022,0.0037053,0.001963602,0.917998008,0.105764251,8.052312203,0.062993029
05/02/2015 22:00,0.942650103,17.55146869,0.720248611,0.002583875,0.001369309,0.912550836,0.105627738,4.861084767,0.043927925
05/02/2015 22:30,0.917878529,22.92661275,0.715025595,0.003399843,0.001801727,0.916514291,0.105492965,7.195232102,0.057800017
05/02/2015 23:00,0.928680405,20.67668772,0.71662986,0.003059332,0.001621275,0.914860304,0.105404174,6.227997349,0.052011063
05/02/2015 23:30,0.933460804,19.64770751,0.7180384,0.002901381,0.00153757,0.914093077,0.105292821,5.764649969,0.04932577
06/02/2015 00:00,0.93225818,19.89624702,0.717189157,0.002941562,0.001558863,0.914288251,0.105051842,5.895741544,0.050008878
06/02/2015 00:30,0.923099871,21.87002518,0.716171648,0.003237969,0.001715943,0.91572801,0.104648357,6.72242998,0.055048035
06/02/2015 01:00,0.904714091,25.4947175,0.713759732,0.003787378,0.002007099,0.918396694,0.104206253,8.288577959,0.064388428
06/02/2015 01:30,0.9288529,20.6621296,0.717442887,0.003053713,0.001618297,0.914833012,0.103541159,6.189471571,0.051915543
06/02/2015 02:00,0.904714091,25.50815505,0.714135935,0.003787378,0.002007099,0.918396694,0.102960364,8.275140404,0.064388428
06/02/2015 02:30,0.919627841,22.60227592,0.716219948,0.003346157,0.001773276,0.916253518,0.102503082,7.012341627,0.056887313
06/02/2015 03:00,0.927131737,21.05487847,0.717961549,0.003109511,0.001647867,0.915104041,0.102159558,6.323899437,0.052864145
06/02/2015 03:30,0.905537186,25.34986093,0.714120506,0.003763957,0.001994687,0.918282926,0.102042443,8.212145005,0.06399024
06/02/2015 04:00,0.933560553,19.64493507,0.718766094,0.002898034,0.001535796,0.914076822,0.102020723,5.735805386,0.049268878
06/02/2015 04:30,0.907007691,25.09302733,0.714881717,0.003721855,0.001972375,0.918078421,0.102003539,8.071197036,0.063274472
06/02/2015 05:00,0.920424065,22.43940143,0.71632856,0.00332154,0.001760231,0.916133947,0.102020289,6.942638763,0.056468813
06/02/2015 05:30,0.931256356,20.11611313,0.717011912,0.002974803,0.001576479,0.914449716,0.102141353,5.989940554,0.050574006
06/02/2015 06:00,0.904714091,25.46147821,0.712829152,0.003787378,0.002007099,0.918396694,0.102470183,8.321817248,0.064388428
06/02/2015 06:30,0.935757008,19.09135943,0.716873257,0.002823807,0.00149646,0.913716272,0.10292968,5.588076761,0.048006952
06/02/2015 07:00,0.933176045,19.66106703,0.716171394,0.002910923,0.001542626,0.914139424,0.103305409,5.841440164,0.049487985
06/02/2015 07:30,0.928973945,20.59570854,0.716061921,0.003049767,0.001616206,0.914813844,0.103700013,6.218608535,0.051848455
06/02/2015 08:00,0.926449464,21.16234811,0.716566349,0.003131468,0.001659503,0.915210695,0.103986396,6.423881116,0.053237433
06/02/2015 08:30,0.909431744,24.58171161,0.713765392,0.003651717,0.001935206,0.917737738,0.104190819,7.919854219,0.062082084
06/02/2015 09:00,0.933376197,19.63784511,0.716976959,0.002904218,0.001539073,0.914106856,0.104428555,5.801314384,0.049373997
06/02/2015 09:30,0.904714091,25.46514187,0.712931721,0.003787378,0.002007099,0.918396694,0.104831374,8.318153585,0.064388428
06/02/2015 10:00,0.914944583,23.50010236,0.714246808,0.003488687,0.001848809,0.916945838,0.105392547,7.461143505,0.059310434
06/02/2015 10:30,0.939389036,18.26391225,0.717585019,0.00269874,0.001430181,0.913108774,0.1060398,5.233882529,0.045880708
06/02/2015 11:00,0.909953455,24.45537793,0.713068441,0.003636501,0.001927142,0.917663826,0.106735304,7.90242115,0.061823391
06/02/2015 11:30,0.944296656,17.1168511,0.718814734,0.002524919,0.001338066,0.912264462,0.107401262,4.738679204,0.042925618
06/02/2015 12:00,0.924088244,21.59251821,0.713964669,0.003206765,0.001699406,0.915576439,0.107989923,6.705118002,0.054517538
06/02/2015 12:30,0.908740265,24.68354411,0.712798543,0.003671819,0.001945859,0.917835378,0.108669061,8.007940553,0.062423824
06/02/2015 13:00,0.927736834,20.86011146,0.715820471,0.003089961,0.001637507,0.915009082,0.10952639,6.333961133,0.052531786
06/02/2015 13:30,0.929052627,20.57058194,0.715790753,0.0030472,0.001614846,0.914801377,0.110454656,6.219484518,0.051804818
06/02/2015 14:00,0.9406186,17.99668227,0.71853885,0.002655723,0.001407385,0.912899825,0.111325068,5.094687318,0.045149387
06/02/2015 14:30,0.916404436,23.21413599,0.714571964,0.003444666,0.00182548,0.916732012,0.112153188,7.331197386,0.058562042
06/02/2015 15:00,0.930034507,20.38814435,0.717003863,0.003015065,0.001597816,0.914645285,0.112945003,6.098308719,0.051258497
06/02/2015 15:30,0.928836661,20.65664998,0.717128348,0.003054243,0.001618578,0.914835583,0.113673638,6.199950932,0.051924541
06/02/2015 16:00,0.920841261,22.33528741,0.715794355,0.003308597,0.001753371,0.916071074,0.114427926,6.92445889,0.056248758
